trade_id,ticker,lane,record_class,evidence_quality,why_picked,final_pnl_pct,first_negative_time,executable_exit_before_negative,executable_profit_sell_before_final_loss,protections_failed_or_missing,failure_category,confidence,notes
476,WMT,bullish_momentum,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_momentum; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=45.94; direction=85.2; quality=70.1; tech=98.4088; ret5=2.508; debit_width=42.8%; fill_degradation=22.6%; worst_leg_spread=12.1%,-30.8862,,False,False,['fill_degradation_ge_20'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20
177,SLB,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=48.79; direction=88.2; quality=53.2; tech=98.3183; ret5=3.6818; debit_width=46.7%; fill_degradation=29.1%; worst_leg_spread=19.0%,-30.6237,,False,False,"['debit_gt_45_width', 'fill_degradation_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, fill_degradation_ge_20, lane_ticker_quarantine"
197,AMD,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=45.085; direction=84.3; quality=61.8; tech=98.7384; ret5=11.0888; debit_width=40.3%; fill_degradation=17.6%; worst_leg_spread=7.7%,-30.5794,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
164,IWM,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=79.99; direction=86.2; quality=51.3; tech=74.8954; ret5=5.5415; debit_width=41.7%; fill_degradation=8.6%; worst_leg_spread=5.7%,-30.4141,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
486,NVDA,bullish_momentum,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_momentum; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=53.635; direction=93.3; quality=70.9; tech=96.8791; ret5=12.3562; debit_width=35.8%; fill_degradation=15.0%; worst_leg_spread=4.4%,-30.0866,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
464,AMD,bullish_momentum,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_momentum; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=40.81; direction=79.8; quality=74.3; tech=86.6244; ret5=9.7283; debit_width=46.6%; fill_degradation=20.7%; worst_leg_spread=4.4%,-29.835,,False,False,"['debit_gt_45_width', 'fill_degradation_ge_20']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, fill_degradation_ge_20"
418,QQQ,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=66.36; direction=76.8; quality=82.2; tech=87.0582; ret5=2.7222; debit_width=45.2%; fill_degradation=10.6%; worst_leg_spread=0.6%,-29.7943,,False,False,['debit_gt_45_width'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width
207,SPY,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=37.795; direction=57.1; quality=52.3; tech=82.8009; ret5=1.4412; debit_width=38.3%; fill_degradation=6.8%; worst_leg_spread=2.9%,-28.424,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
159,XLK,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=72.16; direction=80.8; quality=56.7; tech=65.1739; ret5=7.0036; debit_width=36.5%; fill_degradation=34.0%; worst_leg_spread=164.6%,-27.8304,,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
497,GOOGL,tracked_winner_observation,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=tracked_winner_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=38.055; direction=76.9; quality=57.7; tech=82.7554; ret5=13.5472; debit_width=31.6%; fill_degradation=16.5%; worst_leg_spread=19.1%,-27.5839,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
60,DIA,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=67.085; direction=77.3; quality=60.7; tech=49.593; ret5=-0.5057; debit_width=29.9%; fill_degradation=9.6%; worst_leg_spread=19.7%,-27.487,,False,False,['bullish_pullback_not_keep_bucket'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: bullish_pullback_not_keep_bucket
73,MSFT,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=47.365; direction=86.7; quality=62.3; tech=75.0452; ret5=-2.3974; debit_width=32.1%; fill_degradation=12.1%; worst_leg_spread=11.4%,-27.4056,,False,False,"['bullish_pullback_not_keep_bucket', 'bullish_pullback_ret5_lt_minus_2']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: bullish_pullback_not_keep_bucket, bullish_pullback_ret5_lt_minus_2"
325,DIA,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=69.405; direction=78.9; quality=65.2; tech=71.8805; ret5=3.1236; debit_width=35.4%; fill_degradation=12.2%; worst_leg_spread=30.3%,-26.9323,,False,False,"['worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: worst_leg_spread_ge_20, lane_ticker_quarantine"
251,QQQ,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=62.3; direction=74.0; quality=63.7; tech=80.2946; ret5=6.0055; debit_width=33.9%; fill_degradation=8.3%; worst_leg_spread=1.6%,-26.4962,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
87,AMZN,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=56.58; direction=96.4; quality=84.5; tech=86.6613; ret5=-1.7673; debit_width=33.1%; fill_degradation=9.5%; worst_leg_spread=3.6%,-25.96,2026-05-30 23:30:05.346479-06:00,False,False,['bullish_pullback_not_keep_bucket'],entry_guardrail_now_blocks,medium,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: bullish_pullback_not_keep_bucket
434,AMT,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=45.085; direction=84.3; quality=66.9; tech=98.6527; ret5=5.8377; debit_width=33.0%; fill_degradation=21.4%; worst_leg_spread=42.4%,-25.6057,2026-05-31 13:09:18.460821-06:00,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20']",entry_guardrail_now_blocks,medium,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20"
182,SLB,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=46.985; direction=86.3; quality=53.0; tech=93.5692; ret5=5.8187; debit_width=40.1%; fill_degradation=24.6%; worst_leg_spread=40.0%,-25.0814,,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
255,DIA,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=57.95; direction=71.0; quality=55.0; tech=78.1747; ret5=1.0001; debit_width=35.4%; fill_degradation=11.1%; worst_leg_spread=9.8%,-24.8312,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
74,MSFT,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=43.185; direction=82.3; quality=62.5; tech=72.8839; ret5=-2.6364; debit_width=23.4%; fill_degradation=13.3%; worst_leg_spread=20.8%,-24.5765,,False,False,"['worst_leg_spread_ge_20', 'bullish_pullback_not_keep_bucket', 'bullish_pullback_ret5_lt_minus_2']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: worst_leg_spread_ge_20, bullish_pullback_not_keep_bucket, bullish_pullback_ret5_lt_minus_2"
437,AMT,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=40.62; direction=79.6; quality=68.0; tech=96.9046; ret5=7.7889; debit_width=32.4%; fill_degradation=23.0%; worst_leg_spread=107.7%,-24.2734,2026-05-31 13:09:15.127701-06:00,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20']",entry_guardrail_now_blocks,medium,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20"
56,DIA,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=58.24; direction=71.2; quality=60.7; tech=65.5566; ret5=-0.4067; debit_width=37.7%; fill_degradation=10.9%; worst_leg_spread=11.1%,-22.8591,,False,False,['bullish_pullback_not_keep_bucket'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: bullish_pullback_not_keep_bucket
395,SPY,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=53.745; direction=68.1; quality=65.8; tech=84.8226; ret5=1.7978; debit_width=41.8%; fill_degradation=7.6%; worst_leg_spread=1.3%,-22.827,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
62,COIN,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=51.165; direction=90.7; quality=80.7; tech=67.4268; ret5=-0.9441; debit_width=42.4%; fill_degradation=56.0%; worst_leg_spread=20.9%,-21.6731,,False,False,"['fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'bullish_pullback_not_keep_bucket']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, worst_leg_spread_ge_20, bullish_pullback_not_keep_bucket"
396,NVDA,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=55.345; direction=95.1; quality=71.2; tech=96.8411; ret5=8.4404; debit_width=42.4%; fill_degradation=12.6%; worst_leg_spread=2.2%,-21.5156,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
250,DIA,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=65.78; direction=76.4; quality=55.0; tech=76.1931; ret5=1.5422; debit_width=31.8%; fill_degradation=11.8%; worst_leg_spread=15.0%,-20.8848,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
321,IWM,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=79.99; direction=86.2; quality=64.4; tech=74.8954; ret5=5.5415; debit_width=36.9%; fill_degradation=8.1%; worst_leg_spread=4.1%,-20.5036,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
158,QQQ,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=73.755; direction=81.9; quality=51.7; tech=67.2123; ret5=4.9624; debit_width=32.8%; fill_degradation=6.3%; worst_leg_spread=4.8%,-19.8339,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
201,AMD,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=52.305; direction=91.9; quality=61.3; tech=99.4457; ret5=16.1006; debit_width=37.4%; fill_degradation=15.5%; worst_leg_spread=7.2%,-18.7259,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
175,SLB,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=43.945; direction=83.1; quality=53.8; tech=97.5736; ret5=2.4859; debit_width=53.2%; fill_degradation=24.7%; worst_leg_spread=23.8%,-18.0025,,False,False,"['debit_gt_45_width', 'fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
196,XLK,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=56.5; direction=70.0; quality=54.7; tech=78.9678; ret5=2.0428; debit_width=52.4%; fill_degradation=52.7%; worst_leg_spread=195.6%,-17.1069,,False,False,"['debit_gt_45_width', 'fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
400,SPY,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=60.995; direction=73.1; quality=69.2; tech=85.8708; ret5=2.3548; debit_width=42.9%; fill_degradation=7.9%; worst_leg_spread=0.9%,-16.8601,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
69,DIA,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=56.5; direction=70.0; quality=60.4; tech=73.1747; ret5=-1.2309; debit_width=45.6%; fill_degradation=13.0%; worst_leg_spread=12.9%,-14.921,,False,False,"['debit_gt_45_width', 'bullish_pullback_not_keep_bucket']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, bullish_pullback_not_keep_bucket"
401,QQQ,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=58.82; direction=71.6; quality=69.5; tech=81.423; ret5=5.5003; debit_width=46.0%; fill_degradation=11.9%; worst_leg_spread=0.7%,-14.7509,,False,False,['debit_gt_45_width'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width
58,MSTR,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=52.875; direction=92.5; quality=68.0; tech=90.7358; ret5=-0.9426; debit_width=48.3%; fill_degradation=54.2%; worst_leg_spread=16.7%,-14.0716,,False,False,"['debit_gt_45_width', 'fill_degradation_ge_20', 'bullish_pullback_not_keep_bucket']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, fill_degradation_ge_20, bullish_pullback_not_keep_bucket"
376,AMD,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=52.875; direction=92.5; quality=71.7; tech=98.1679; ret5=9.9162; debit_width=37.6%; fill_degradation=18.7%; worst_leg_spread=8.8%,-13.4242,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
266,QQQ,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=78.25; direction=85.0; quality=69.3; tech=87.1846; ret5=3.5758; debit_width=42.5%; fill_degradation=11.1%; worst_leg_spread=1.3%,-13.2134,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
334,SLB,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=48.79; direction=88.2; quality=65.2; tech=98.3183; ret5=3.6818; debit_width=40.9%; fill_degradation=23.6%; worst_leg_spread=14.4%,-12.6026,,False,False,"['fill_degradation_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, lane_ticker_quarantine"
238,SPY,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=53.745; direction=68.1; quality=52.8; tech=84.8226; ret5=1.7978; debit_width=36.2%; fill_degradation=6.3%; worst_leg_spread=1.8%,-12.4376,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
103,QQQ,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=86.37; direction=90.6; quality=71.2; tech=78.5661; ret5=-0.8074; debit_width=51.7%; fill_degradation=16.8%; worst_leg_spread=0.9%,-10.7169,2026-05-30 23:29:47.528920-06:00,False,False,"['debit_gt_45_width', 'bullish_pullback_not_keep_bucket']",entry_guardrail_now_blocks,medium,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, bullish_pullback_not_keep_bucket"
236,QQQ,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=62.88; direction=74.4; quality=53.6; tech=83.9295; ret5=4.0734; debit_width=48.1%; fill_degradation=8.2%; worst_leg_spread=1.4%,-10.4592,,False,False,['debit_gt_45_width'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width
106,QQQ,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=85.065; direction=89.7; quality=75.8; tech=75.3994; ret5=-0.7335; debit_width=48.0%; fill_degradation=15.0%; worst_leg_spread=0.7%,-9.7228,2026-05-30 23:29:44.977658-06:00,False,False,"['debit_gt_45_width', 'bullish_pullback_not_keep_bucket']",entry_guardrail_now_blocks,medium,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, bullish_pullback_not_keep_bucket"
181,XLK,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=40.26; direction=58.8; quality=58.8; tech=65.0; ret5=5.183; debit_width=55.4%; fill_degradation=43.5%; worst_leg_spread=143.4%,-9.5117,,False,False,"['debit_gt_45_width', 'fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
64,DIA,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=56.5; direction=70.0; quality=60.7; tech=68.5535; ret5=0.0122; debit_width=38.4%; fill_degradation=12.6%; worst_leg_spread=11.2%,-8.9289,,False,False,['bullish_pullback_not_keep_bucket'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: bullish_pullback_not_keep_bucket
519,SPY,tracked_winner_observation,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=tracked_winner_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=56.355; direction=69.9; quality=69.6; tech=85.3365; ret5=1.991; debit_width=40.0%; fill_degradation=16.4%; worst_leg_spread=0.7%,-8.9193,2026-05-31 13:09:33.748092-06:00,False,False,[],research_backfill_lane_weakness,medium,research/backfill row; not live-production proof
117,SPY,tracked_winner_primary,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=tracked_winner_primary; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=56.355; direction=69.9; quality=69.6; tech=85.3365; ret5=1.991; debit_width=40.0%; fill_degradation=16.4%; worst_leg_spread=0.7%,-8.9193,2026-05-31 13:09:33.884979-06:00,False,False,[],research_backfill_lane_weakness,medium,research/backfill row; not live-production proof
393,QQQ,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=62.88; direction=74.4; quality=66.6; tech=83.9295; ret5=4.0734; debit_width=57.8%; fill_degradation=15.3%; worst_leg_spread=0.7%,-8.7816,,False,False,['debit_gt_45_width'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width
188,IWM,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=54.76; direction=68.8; quality=56.6; tech=91.3058; ret5=0.3155; debit_width=38.8%; fill_degradation=8.9%; worst_leg_spread=5.9%,-8.3926,,False,False,['lane_ticker_quarantine'],entry_guardrail_now_blocks,low,research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: lane_ticker_quarantine
192,XLK,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=73.465; direction=81.7; quality=57.4; tech=91.7601; ret5=3.8885; debit_width=61.2%; fill_degradation=24.2%; worst_leg_spread=28.3%,-8.2272,,False,False,"['debit_gt_45_width', 'fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
206,XLK,short_term,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=short_term; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=57.225; direction=70.5; quality=55.8; tech=74.9658; ret5=2.3486; debit_width=62.4%; fill_degradation=44.0%; worst_leg_spread=133.9%,-7.1099,,False,False,"['debit_gt_45_width', 'fill_degradation_ge_20', 'worst_leg_spread_ge_20', 'lane_ticker_quarantine']",entry_guardrail_now_blocks,low,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: debit_gt_45_width, fill_degradation_ge_20, worst_leg_spread_ge_20, lane_ticker_quarantine"
108,AMD,bullish_pullback_observation,main_zero_pick_research_backfill,limited_research_backfill,playbook=bullish_pullback_observation; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=41.095; direction=80.1; quality=56.4; tech=74.2349; ret5=-0.0245; debit_width=33.1%; fill_degradation=37.7%; worst_leg_spread=17.5%,-7.0905,2026-05-30 23:29:39.997401-06:00,False,False,"['fill_degradation_ge_20', 'bullish_pullback_not_keep_bucket']",entry_guardrail_now_blocks,medium,"research/backfill row; not live-production proof; current promoted entry guardrails would block or flag this row: fill_degradation_ge_20, bullish_pullback_not_keep_bucket"
408,QQQ,swing,all_lanes_zero_pick_research_backfill,limited_research_backfill,playbook=swing; event=historical_backfill_scan_pick; selection=historical_chain_native_exact_contract; candidate=historical_exact_backfill_candidate; ev=62.3; direction=74.0; quality=76.8; tech=80.2946; ret5=6.0055; debit_width=40.5%; fill_degradation=10.2%; worst_leg_spread=1.2%,-6.6905,,False,False,[],missing_review_timeline,low,research/backfill row; not live-production proof
